TP14
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                8388665,        "151",  423100.129587,  7628861.698277, 515.125348,     "",     31-07-2020/03:58:49.0   ,       MEAS;
                8388666,        "152",  423122.078532,  7628846.483327, 513.853161,     "",     31-07-2020/03:59:42.0   ,       MEAS;
                8388667,        "153",  423122.041127,  7628846.449574, 513.763745,     "",     31-07-2020/03:59:56.0   ,       MEAS;
                8388668,        "154",  423138.891019,  7628856.170292, 513.644643,     "",     31-07-2020/04:00:48.0   ,       MEAS;
                8388669,        "155",  423138.877429,  7628856.161736, 513.518879,     "",     31-07-2020/04:01:04.0   ,       MEAS;
                8388670,        "156",  423125.556647,  7628877.028042, 514.622788,     "",     31-07-2020/04:02:00.0   ,       MEAS;
                8388671,        "157",  423125.556154,  7628876.950766, 514.574014,     "",     31-07-2020/04:02:13.0   ,       MEAS;
                8388672,        "158",  423113.258193,  7628896.869430, 514.785564,     "",     31-07-2020/04:03:04.0   ,       MEAS;
                8388673,        "159",  423113.318915,  7628896.825470, 514.722955,     "",     31-07-2020/04:03:21.0   ,       MEAS;
                8388674,        "160",  423099.408539,  7628919.582057, 514.710689,     "",     31-07-2020/04:04:26.0   ,       MEAS;
                8388675,        "161",  423099.354924,  7628919.580333, 514.538015,     "",     31-07-2020/04:04:52.0   ,       MEAS;
                8388676,        "162",  423144.586710,  7628867.222557, 514.007981,     "",     31-07-2020/04:12:12.0   ,       MEAS;
                8388677,        "163",  423144.597576,  7628867.131035, 513.943227,     "",     31-07-2020/04:12:29.0   ,       MEAS;
                8388678,        "164",  423129.182203,  7628885.708729, 514.457208,     "",     31-07-2020/04:13:38.0   ,       MEAS;
                8388679,        "165",  423129.139589,  7628885.704278, 514.355121,     "",     31-07-2020/04:13:50.0   ,       MEAS;
                8388680,        "166",  423112.191607,  7628904.165347, 514.615103,     "",     31-07-2020/04:15:47.0   ,       MEAS;
                8388681,        "167",  423112.193600,  7628904.258023, 514.588090,     "",     31-07-2020/04:16:00.0   ,       MEAS;
                8388682,        "168",  423095.907871,  7628922.942439, 514.497972,     "",     31-07-2020/04:17:06.0   ,       MEAS;
                8388683,        "169",  423096.069329,  7628922.911999, 514.442678,     "",     31-07-2020/04:17:19.0   ,       MEAS;
                8388684,        "170",  423113.361058,  7628934.618779, 513.425946,     "",     31-07-2020/04:18:53.0   ,       MEAS;
                8388685,        "171",  423125.514693,  7628914.351648, 514.041453,     "",     31-07-2020/04:19:51.0   ,       MEAS;
                8388686,        "172",  423125.523961,  7628914.331416, 514.026273,     "",     31-07-2020/04:20:03.0   ,       MEAS;
                8388687,        "173",  423139.497433,  7628894.658585, 514.223828,     "",     31-07-2020/04:20:47.0   ,       MEAS;
                8388688,        "174",  423139.553595,  7628894.670434, 514.139584,     "",     31-07-2020/04:21:04.0   ,       MEAS;
                8388689,        "175",  423151.541626,  7628872.935641, 513.828861,     "",     31-07-2020/04:21:58.0   ,       MEAS;
                8388690,        "176",  423151.479105,  7628872.878178, 513.766094,     "",     31-07-2020/04:22:11.0   ,       MEAS;
                8388691,        "177",  423142.178542,  7628853.476274, 513.490878,     "",     31-07-2020/04:25:12.0   ,       MEAS;
                8388692,        "178",  423142.245567,  7628853.493613, 513.387420,     "",     31-07-2020/04:25:39.0   ,       MEAS;
                8388693,        "179",  423116.794837,  7628856.559889, 514.876748,     "",     31-07-2020/04:27:03.0   ,       MEAS;
                8388694,        "180",  423117.159401,  7628856.918606, 514.830382,     "",     31-07-2020/04:28:29.0   ,       MEAS;
                8388695,        "181",  423092.620691,  7628859.176538, 515.387374,     "",     31-07-2020/04:33:39.0   ,       MEAS;
                8388696,        "182",  423092.631330,  7628859.206085, 515.295785,     "",     31-07-2020/04:33:53.0   ,       MEAS;
                8388697,        "183",  423067.379912,  7628860.177057, 515.896904,     "",     31-07-2020/04:34:56.0   ,       MEAS;
                8388698,        "184",  423067.482401,  7628860.231504, 515.825864,     "",     31-07-2020/04:35:08.0   ,       MEAS;
                8388699,        "185",  423081.259388,  7628841.468353, 515.481852,     "",     31-07-2020/04:37:49.0   ,       MEAS;
                8388612,        "101",  423130.000000,  7628814.000000, 515.000000,     "",     31-07-2020/03:03:02.0   ,       FIX;
                8388611,        "TS2",  423122.000000,  7628860.000000, 515.000000,     "",     31-07-2020/02:48:38.0   ,       FIX;
                
