HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "TP17"
                OPERATOR        "OO"
                CREATION_DATE   09-08-2020/07:08:14.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                176160802,      "128",  1,      267.531460,     89.450370,     37.182400,       2.210000,       09-08-2020/08:00:38.0,  0.000000,       107,   00001100;
                176160803,      "129",  1,      267.531490,     89.450350,     37.152200,       2.210000,       09-08-2020/08:00:46.0,  0.000000,       107,   00001100;
                176160804,      "130",  1,      269.551650,     89.382700,     34.865800,       2.210000,       09-08-2020/08:01:06.0,  0.000000,       107,   00001100;
                176160805,      "131",  1,      269.551610,     89.491230,     34.739500,       2.210000,       09-08-2020/08:01:19.0,  0.000000,       107,   00001100;
                176160806,      "132",  1,      286.112970,     90.140530,     57.772200,       2.210000,       09-08-2020/08:03:08.0,  0.000000,       107,   00001100;
                176160807,      "133",  1,      286.112930,     90.160910,     57.630300,       2.210000,       09-08-2020/08:03:16.0,  0.000000,       107,   00001100;
                176160808,      "134",  1,      287.580440,     90.221400,     56.173900,       2.210000,       09-08-2020/08:03:33.0,  0.000000,       107,   00001100;
                176160809,      "135",  1,      287.580600,     90.244340,     56.166500,       2.210000,       09-08-2020/08:03:41.0,  0.000000,       107,   00001100;
                176160810,      "136",  1,      291.573220,     90.104260,     53.898700,       2.210000,       09-08-2020/08:04:10.0,  0.000000,       107,   00001100;
                176160811,      "137",  1,      291.561980,     90.130910,     53.841400,       2.210000,       09-08-2020/08:04:21.0,  0.000000,       107,   00001100;
                176160812,      "138",  1,      295.042570,     90.275760,     80.274100,       2.210000,       09-08-2020/08:05:24.0,  0.000000,       107,   00001100;
                176160813,      "139",  1,      295.042670,     90.353300,     80.249900,       2.210000,       09-08-2020/08:05:38.0,  0.000000,       107,   00001100;
                176160814,      "140",  1,      297.252230,     90.205120,     78.418000,       2.210000,       09-08-2020/08:07:11.0,  0.000000,       107,   00001100;
                176160815,      "141",  1,      297.252230,     90.241500,     78.430600,       2.210000,       09-08-2020/08:07:22.0,  0.000000,       107,   00001100;
                176160816,      "142",  1,      301.565900,     90.274850,     77.958100,       2.210000,       09-08-2020/08:07:49.0,  0.000000,       107,   00001100;
                176160817,      "143",  1,      301.565950,     90.301140,     77.886400,       2.210000,       09-08-2020/08:08:00.0,  0.000000,       107,   00001100;
                176160818,      "144",  1,      301.250900,     90.154310,     102.446700,      2.210000,       09-08-2020/08:09:04.0,  0.000000,       107,   00001100;
                176160819,      "145",  1,      301.251030,     90.171030,     102.454900,      2.210000,       09-08-2020/08:09:14.0,  0.000000,       107,   00001100;
                176160820,      "146",  1,      302.494110,     90.114860,     101.746500,      2.210000,       09-08-2020/08:09:35.0,  0.000000,       107,   00001100;
                176160821,      "147",  1,      302.494110,     90.133800,     101.731500,      2.210000,       09-08-2020/08:09:43.0,  0.000000,       107,   00001100;
                176160822,      "148",  1,      304.442060,     90.194510,     100.136900,      2.210000,       09-08-2020/08:10:03.0,  0.000000,       107,   00001100;
                176160823,      "149",  1,      304.423450,     90.212730,     100.017600,      2.210000,       09-08-2020/08:10:14.0,  0.000000,       107,   00001100;
                176160824,      "150",  1,      223.142490,     89.341080,     31.686400,       2.210000,       09-08-2020/08:14:03.0,  0.000000,       107,   00001100;
                176160825,      "151",  1,      223.142380,     89.390320,     31.635400,       2.210000,       09-08-2020/08:14:14.0,  0.000000,       107,   00001100;
                176160826,      "152",  1,      217.561490,     90.143710,     32.687800,       2.210000,       09-08-2020/08:14:54.0,  0.000000,       107,   00001100;
                176160827,      "153",  1,      218.033180,     90.163040,     32.669600,       2.210000,       09-08-2020/08:15:05.0,  0.000000,       107,   00001100;
                176160828,      "154",  1,      213.333250,     89.274590,     33.831300,       2.210000,       09-08-2020/08:15:26.0,  0.000000,       107,   00001100;
                176160829,      "155",  1,      213.333380,     89.334570,     33.890400,       2.210000,       09-08-2020/08:15:36.0,  0.000000,       107,   00001100;
                176160830,      "156",  1,      209.084820,     89.441290,     31.644600,       2.210000,       09-08-2020/08:16:13.0,  0.000000,       107,   00001100;
                176160831,      "157",  1,      209.041710,     89.480760,     31.658500,       2.210000,       09-08-2020/08:16:26.0,  0.000000,       107,   00001100;
                176160832,      "158",  1,      215.532120,     90.205110,     30.233200,       2.210000,       09-08-2020/08:17:09.0,  0.000000,       107,   00001100;
                176160833,      "159",  1,      215.532110,     90.313690,     30.219000,       2.210000,       09-08-2020/08:17:19.0,  0.000000,       107,   00001100;
                176160834,      "160",  1,      226.125740,     89.535240,     29.246300,       2.210000,       09-08-2020/08:18:00.0,  0.000000,       107,   00001100;
                176160835,      "161",  1,      226.163820,     89.561640,     29.204500,       2.210000,       09-08-2020/08:18:20.0,  0.000000,       107,   00001100;
                176160836,      "162",  1,      222.391470,     89.351400,     27.346900,       2.210000,       09-08-2020/08:18:48.0,  0.000000,       107,   00001100;
                176160837,      "163",  1,      222.382120,     89.393600,     27.286700,       2.210000,       09-08-2020/08:18:56.0,  0.000000,       107,   00001100;
                176160838,      "164",  1,      214.191830,     90.171570,     27.808500,       2.210000,       09-08-2020/08:19:23.0,  0.000000,       107,   00001100;
                176160839,      "165",  1,      214.164420,     90.321070,     27.750700,       2.210000,       09-08-2020/08:19:31.0,  0.000000,       107,   00001100;
                176160840,      "166",  1,      208.145180,     89.351560,     28.668800,       2.210000,       09-08-2020/08:19:56.0,  0.000000,       107,   00001100;
                176160841,      "167",  1,      208.131030,     89.441300,     28.631200,       2.210000,       09-08-2020/08:20:11.0,  0.000000,       107,   00001100;
                176160842,      "168",  1,      318.105890,     90.253980,     27.306900,       2.210000,       09-08-2020/08:22:23.0,  0.000000,       107,   00001100;
                176160843,      "169",  1,      318.144580,     90.321590,     27.378100,       2.210000,       09-08-2020/08:22:33.0,  0.000000,       107,   00001100;
                176160844,      "170",  1,      320.371580,     91.062570,     26.989200,       2.210000,       09-08-2020/08:22:50.0,  0.000000,       107,   00001100;
                176160845,      "171",  1,      320.383900,     91.110040,     26.929800,       2.210000,       09-08-2020/08:22:58.0,  0.000000,       107,   00001100;
                176160846,      "172",  1,      322.062270,     90.374350,     26.403100,       2.210000,       09-08-2020/08:23:14.0,  0.000000,       107,   00001100;
                176160847,      "173",  1,      322.053760,     90.432990,     26.359400,       2.210000,       09-08-2020/08:23:21.0,  0.000000,       107,   00001100;
                176160848,      "174",  1,      332.285680,     90.311080,     26.486300,       2.210000,       09-08-2020/08:23:49.0,  0.000000,       107,   00001100;
                176160849,      "175",  1,      332.254270,     90.343280,     26.587400,       2.210000,       09-08-2020/08:23:58.0,  0.000000,       107,   00001100;
                176160850,      "176",  1,      330.371650,     91.213560,     28.598600,       2.210000,       09-08-2020/08:24:27.0,  0.000000,       107,   00001100;
                176160851,      "177",  1,      330.412740,     91.270180,     28.625300,       2.210000,       09-08-2020/08:24:38.0,  0.000000,       107,   00001100;
                176160852,      "178",  1,      328.083970,     90.431790,     29.963400,       2.210000,       09-08-2020/08:25:00.0,  0.000000,       107,   00001100;
                176160853,      "179",  1,      328.082740,     90.523840,     29.974500,       2.210000,       09-08-2020/08:25:11.0,  0.000000,       107,   00001100;
                176160854,      "180",  1,      324.253010,     90.343290,     28.954800,       2.210000,       09-08-2020/08:26:54.0,  0.000000,       107,   00001100;
                176160855,      "181",  1,      324.203690,     90.393450,     28.930200,       2.210000,       09-08-2020/08:27:05.0,  0.000000,       107,   00001100;
