IDEX


HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E7"
                OPERATOR        "MM"
                CREATION_DATE   01-08-2020/02:35:23.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                        25165855,       "109",  "Info 7",       "";
                        25165855,       "109",  "Info 8",       "";
                        25165858,       "110",  "Info 1",       "";
                        25165858,       "110",  "Info 2",       "";
                        25165858,       "110",  "Info 3",       "";
                        25165858,       "110",  "Info 4",       "";
                        25165858,       "110",  "Info 5",       "";
                        25165858,       "110",  "Info 6",       "";
                        25165858,       "110",  "Info 7",       "";
                        25165858,       "110",  "Info 8",       "";
                        25165861,       "111",  "Info 1",       "";
                        25165861,       "111",  "Info 2",       "";
                        25165861,       "111",  "Info 3",       "";
                        25165861,       "111",  "Info 4",       "";
                        25165861,       "111",  "Info 5",       "";
                        25165861,       "111",  "Info 6",       "";
                        25165861,       "111",  "Info 7",       "";
                        25165861,       "111",  "Info 8",       "";
                        25165864,       "112",  "Info 1",       "";
                        25165864,       "112",  "Info 2",       "";
                        25165864,       "112",  "Info 3",       "";
                        25165864,       "112",  "Info 4",       "";
                        25165864,       "112",  "Info 5",       "";
                        25165864,       "112",  "Info 6",       "";
                        25165864,       "112",  "Info 7",       "";
                        25165864,       "112",  "Info 8",       "";
                        25165867,       "113",  "Info 1",       "";
                        25165867,       "113",  "Info 2",       "";
                        25165867,       "113",  "Info 3",       "";
                        25165867,       "113",  "Info 4",       "";
                        25165867,       "113",  "Info 5",       "";
                        25165867,       "113",  "Info 6",       "";
                        25165867,       "113",  "Info 7",       "";
                        25165867,       "113",  "Info 8",       "";
                        25165870,       "114",  "Info 1",       "";
                        25165870,       "114",  "Info 2",       "";
                        25165870,       "114",  "Info 3",       "";
                        25165870,       "114",  "Info 4",       "";
                        25165870,       "114",  "Info 5",       "";
                        25165870,       "114",  "Info 6",       "";
                        25165870,       "114",  "Info 7",       "";
                        25165870,       "114",  "Info 8",       "";
                        25165873,       "115",  "Info 1",       "";
