IDEX


?
HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E3"
                OPERATOR        "TN"
                CREATION_DATE   02-08-2020/03:21:22.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
        SETUP
                STN_NO  92274691
                STN_ID  "TS2"
                INST_HT 1.420000;
        END SETUP
        SLOPE (TgtNo, TgtID, CfgNo, Hz, Vz, SDist, RefHt, Date, Ppm, ApplType, Flags)
                92274693,       "101",  1,      152.544300,     87.081300,     26.359500,       2.020000,       02-08-2020/03:47:00.0,  0.000000,       107,   00001100;
                92274696,       "102",  1,      122.525430,     86.252700,     125.657900,      2.020000,       02-08-2020/03:54:50.0,  0.000000,       107,   00001100;
                92274697,       "103",  1,      122.525410,     86.260580,     125.717000,      2.020000,       02-08-2020/03:55:13.0,  0.000000,       107,   00001100;
                92274698,       "104",  1,      130.380420,     86.535310,     107.935400,      2.020000,       02-08-2020/03:56:34.0,  0.000000,       107,   00001100;
                92274699,       "105",  1,      130.370130,     86.552240,     107.814900,      2.020000,       02-08-2020/03:57:07.0,  0.000000,       107,   00001100;
                92274700,       "106",  1,      139.175640,     87.264470,     89.816300,       2.020000,       02-08-2020/03:58:35.0,  0.000000,       107,   00001100;
                92274701,       "107",  1,      139.175580,     87.281470,     89.797900,       2.020000,       02-08-2020/03:59:01.0,  0.000000,       107,   00001100;
                92274702,       "108",  1,      154.114290,     88.050920,     76.070200,       2.020000,       02-08-2020/04:00:41.0,  0.000000,       107,   00001100;
                92274703,       "109",  1,      154.143740,     88.082880,     76.059400,       2.020000,       02-08-2020/04:01:01.0,  0.000000,       107,   00001100;
                92274704,       "110",  1,      152.055460,     87.501120,     62.982100,       2.020000,       02-08-2020/04:03:17.0,  0.000000,       107,   00001100;
                92274705,       "111",  1,      152.055330,     87.555790,     63.033900,       2.020000,       02-08-2020/04:03:32.0,  0.000000,       107,   00001100;
                92274706,       "112",  1,      137.020290,     87.230200,     77.354900,       2.020000,       02-08-2020/04:05:01.0,  0.000000,       107,   00001100;
                92274707,       "113",  1,      137.015920,     87.233600,     77.355500,       2.020000,       02-08-2020/04:05:20.0,  0.000000,       107,   00001100;
                92274708,       "114",  1,      127.243390,     86.473700,     99.459300,       2.020000,       02-08-2020/04:06:51.0,  0.000000,       107,   00001100;
                92274709,       "115",  1,      127.251940,     86.502100,     99.460600,       2.020000,       02-08-2020/04:07:10.0,  0.000000,       107,   00001100;
                92274710,       "116",  1,      120.193720,     86.195330,     122.445800,      2.020000,       02-08-2020/04:09:09.0,  0.000000,       107,   00001100;
                92274711,       "117",  1,      120.181110,     86.212260,     122.416100,      2.020000,       02-08-2020/04:09:34.0,  0.000000,       107,   00001100;
