HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E8"
                OPERATOR        "EF"
                CREATION_DATE   12-08-2020/04:13:00.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                209715278,      "172",  420589.399521,  7622318.430060, 573.488982,     "",     12-08-2020/05:43:22.0   ,       MEAS;
                209715279,      "173",  420589.409308,  7622318.426397, 573.459517,     "",     12-08-2020/05:43:35.0   ,       MEAS;
                209715280,      "174",  420594.805012,  7622318.941383, 573.745166,     "",     12-08-2020/05:44:54.0   ,       MEAS;
                209715281,      "175",  420594.797984,  7622318.937465, 573.683772,     "",     12-08-2020/05:45:04.0   ,       MEAS;
                209715282,      "176",  420600.222848,  7622319.130203, 573.862622,     "",     12-08-2020/05:46:09.0   ,       MEAS;
                209715283,      "177",  420600.207021,  7622319.143432, 573.814599,     "",     12-08-2020/05:46:21.0   ,       MEAS;
                209715284,      "178",  420606.845503,  7622319.274055, 574.008668,     "",     12-08-2020/05:47:17.0   ,       MEAS;
                209715285,      "179",  420606.854992,  7622319.258439, 573.953972,     "",     12-08-2020/05:47:26.0   ,       MEAS;
                209715286,      "180",  420610.089142,  7622319.362841, 574.085929,     "",     12-08-2020/05:48:21.0   ,       MEAS;
                209715287,      "181",  420610.096225,  7622319.356580, 573.990669,     "",     12-08-2020/05:48:32.0   ,       MEAS;
                209715288,      "182",  420669.727892,  7622502.689138, 571.620065,     "",     12-08-2020/06:40:17.0   ,       MEAS;
                209715289,      "183",  420669.736253,  7622502.684486, 571.569849,     "",     12-08-2020/06:40:37.0   ,       MEAS;
                209715290,      "184",  420662.568867,  7622507.970199, 571.936813,     "",     12-08-2020/06:41:20.0   ,       MEAS;
                209715291,      "185",  420662.559680,  7622507.957959, 571.868630,     "",     12-08-2020/06:41:36.0   ,       MEAS;
                209715292,      "186",  420656.267812,  7622512.229313, 572.201310,     "",     12-08-2020/06:42:28.0   ,       MEAS;
                209715293,      "187",  420656.284486,  7622512.226849, 572.119693,     "",     12-08-2020/06:42:47.0   ,       MEAS;
                209715294,      "188",  420642.846895,  7622521.814211, 572.870247,     "",     12-08-2020/06:43:33.0   ,       MEAS;
                209715295,      "189",  420642.834880,  7622521.800706, 572.795668,     "",     12-08-2020/06:43:46.0   ,       MEAS;
                209715296,      "190",  420632.402538,  7622529.293927, 573.794138,     "",     12-08-2020/06:44:35.0   ,       MEAS;
                209715297,      "191",  420632.414453,  7622529.286965, 573.698467,     "",     12-08-2020/06:44:47.0   ,       MEAS;
                209715298,      "192",  420656.814870,  7622485.553841, 571.419583,     "",     12-08-2020/06:46:23.0   ,       MEAS;
                209715299,      "193",  420656.810058,  7622485.550661, 571.367110,     "",     12-08-2020/06:46:36.0   ,       MEAS;
                209715300,      "194",  420647.153465,  7622488.891215, 571.540346,     "",     12-08-2020/06:47:21.0   ,       MEAS;
                209715301,      "195",  420647.154091,  7622488.876608, 571.433960,     "",     12-08-2020/06:47:33.0   ,       MEAS;
                209715302,      "196",  420641.182038,  7622492.181664, 571.811243,     "",     12-08-2020/06:48:08.0   ,       MEAS;
                209715303,      "197",  420641.191239,  7622492.174895, 571.776962,     "",     12-08-2020/06:48:18.0   ,       MEAS;
                209715304,      "198",  420634.049719,  7622497.887163, 572.145520,     "",     12-08-2020/06:50:12.0   ,       MEAS;
                209715305,      "199",  420634.058250,  7622497.877670, 572.111475,     "",     12-08-2020/06:50:24.0   ,       MEAS;
                209715306,      "200",  420626.025109,  7622503.343782, 572.530568,     "",     12-08-2020/06:51:28.0   ,       MEAS;
                209715307,      "201",  420626.045128,  7622503.342672, 572.518504,     "",     12-08-2020/06:51:38.0   ,       MEAS;
                209715308,      "202",  420639.110413,  7622464.615693, 571.342740,     "",     12-08-2020/06:53:44.0   ,       MEAS;
                209715309,      "203",  420639.130608,  7622464.604180, 571.268666,     "",     12-08-2020/06:53:56.0   ,       MEAS;
                209715310,      "204",  420632.576316,  7622469.108692, 571.101586,     "",     12-08-2020/06:54:31.0   ,       MEAS;
                209715311,      "205",  420632.580937,  7622469.112058, 570.979007,     "",     12-08-2020/06:54:45.0   ,       MEAS;
                209715312,      "206",  420627.315106,  7622472.401723, 571.415742,     "",     12-08-2020/06:55:45.0   ,       MEAS;
                209715313,      "207",  420627.327181,  7622472.401182, 571.350437,     "",     12-08-2020/06:55:55.0   ,       MEAS;
                209715314,      "208",  420617.495577,  7622478.402685, 571.470031,     "",     12-08-2020/06:56:43.0   ,       MEAS;
                209715315,      "209",  420617.492241,  7622478.391407, 571.360682,     "",     12-08-2020/06:56:53.0   ,       MEAS;
                209715316,      "210",  420614.558747,  7622479.862390, 571.465125,     "",     12-08-2020/06:57:18.0   ,       MEAS;
                209715317,      "211",  420614.566932,  7622479.852435, 571.385786,     "",     12-08-2020/06:57:27.0   ,       MEAS;
                209715318,      "212",  420622.750204,  7622444.723701, 571.256421,     "",     12-08-2020/07:00:17.0   ,       MEAS;
                209715319,      "213",  420622.757923,  7622444.723014, 571.055151,     "",     12-08-2020/07:00:27.0   ,       MEAS;
                209715320,      "214",  420617.247757,  7622448.351584, 571.291260,     "",     12-08-2020/07:01:23.0   ,       MEAS;
                209715321,      "215",  420617.249601,  7622448.347573, 571.215673,     "",     12-08-2020/07:01:33.0   ,       MEAS;
                209715322,      "216",  420612.456535,  7622451.369185, 571.441314,     "",     12-08-2020/07:02:05.0   ,       MEAS;
                209715323,      "217",  420612.502452,  7622451.333077, 571.389416,     "",     12-08-2020/07:02:15.0   ,       MEAS;
                209715324,      "218",  420604.430411,  7622455.627131, 571.424023,     "",     12-08-2020/07:02:55.0   ,       MEAS;
                209715325,      "219",  420604.422423,  7622455.641402, 571.371447,     "",     12-08-2020/07:03:10.0   ,       MEAS;
                209715326,      "220",  420600.852343,  7622457.283984, 571.281762,     "",     12-08-2020/07:03:44.0   ,       MEAS;
                209715327,      "221",  420600.838380,  7622457.256877, 571.147953,     "",     12-08-2020/07:03:54.0   ,       MEAS;
                209715328,      "222",  420591.088750,  7622434.545797, 571.578566,     "",     12-08-2020/07:05:59.0   ,       MEAS;
                209715204,      "101",  420568.000000,  7622430.000000, 577.000000,     "",     12-08-2020/04:22:22.0   ,       FIX;
                209715203,      "TS2",  420559.000000,  7622408.000000, 572.000000,     "",     12-08-2020/04:17:07.0   ,       FIX;
                THEMINFO (PointNo, PointID, Attribute, Value)
                END THEMINFO
                ANNOTATIONS (PointNo, PointID, Annotation)
                END ANNOTATIONS
        END POINTS
END DATABASE
METEO
        ELEMENTS (StnNo, StnID, Date, DryTemp, AtmPress, RefCoeff)
                209715203,      "TS2",  12-08-2020/04:13:01.0,  12.000000,     1013.250000,     0.130000;
        END ELEMENTS
END METEO
THEODOLITE
        INSTRUMENTS (Name, TheoNo, EDMNo, V_TYPE)
                "TS02power-7\"",        1311652,        0,      ZENITH;
        END INSTRUMENTS
        CONFIGS (CfgNo, InstrName, Date, AddConst)
                1,      "TS02power-7\"",        12-08-2020/04:22:23.0,  0.000000;
        END CONFIGS
        SETUP
                STN_NO  209715203
                STN_ID  "TS2"
                INST_HT 1.540000;
        END SETUP
        SLOPE (TgtNo, TgtID, CfgNo, Hz, Vz, SDist, RefHt, Date, Ppm, ApplType, Flags)
