HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E12"
                OPERATOR        "TL"
                CREATION_DATE   27-04-2022/05:45:08.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                243269753,      "211",  427456.418625,  7663153.655516, 368.356477,     "",     27-04-2022/09:24:38.0   ,       MEAS;
                243269754,      "212",  427456.351532,  7663153.637352, 368.333963,     "",     27-04-2022/09:24:49.0   ,       MEAS;
                243269755,      "213",  427471.383251,  7663132.489802, 370.405978,     "",     27-04-2022/09:25:46.0   ,       MEAS;
                243269756,      "214",  427471.403467,  7663132.476372, 370.289139,     "",     27-04-2022/09:26:00.0   ,       MEAS;
                243269757,      "215",  427467.880186,  7663130.044824, 370.201176,     "",     27-04-2022/09:26:59.0   ,       MEAS;
                243269758,      "216",  427467.869216,  7663130.086572, 370.123887,     "",     27-04-2022/09:27:20.0   ,       MEAS;
                243269759,      "217",  427455.780218,  7663122.163066, 370.372821,     "",     27-04-2022/09:28:18.0   ,       MEAS;
                243269760,      "218",  427455.784923,  7663122.157990, 370.292417,     "",     27-04-2022/09:28:31.0   ,       MEAS;
                243269761,      "219",  427447.438015,  7663117.473570, 370.454330,     "",     27-04-2022/09:29:08.0   ,       MEAS;
                243269762,      "220",  427447.427379,  7663117.494393, 370.345504,     "",     27-04-2022/09:29:18.0   ,       MEAS;
                243269763,      "221",  427444.518573,  7663115.768192, 370.315755,     "",     27-04-2022/09:30:10.0   ,       MEAS;
                243269764,      "222",  427444.527331,  7663115.778958, 370.249339,     "",     27-04-2022/09:30:19.0   ,       MEAS;
                243269636,      "101",  427382.000000,  7663180.000000, 355.000000,     "",     27-04-2022/06:04:27.0   ,       FIX;
                243269640,      "101",  427382.000000,  7663180.000000, 355.000000,     "",     27-04-2022/06:09:32.0   ,       FIX;
                243269635,      "TS1",  427395.000000,  7663170.000000, 367.000000,     "",     27-04-2022/05:50:14.0   ,       FIX;
                THEMINFO (PointNo, PointID, Attribute, Value)
                END THEMINFO
                ANNOTATIONS (PointNo, PointID, Annotation)
                END ANNOTATIONS
        END POINTS
END DATABASE
METEO
        ELEMENTS (StnNo, StnID, Date, DryTemp, AtmPress, RefCoeff)
                243269635,      "TS1",  27-04-2022/05:45:10.0,  12.000000,     1013.250000,     0.130000;
        END ELEMENTS
END METEO
THEODOLITE
        INSTRUMENTS (Name, TheoNo, EDMNo, V_TYPE)
                "TS02power-7\"",        1310809,        0,      ZENITH;
        END INSTRUMENTS
        CONFIGS (CfgNo, InstrName, Date, AddConst)
                1,      "TS02power-7\"",        27-04-2022/06:04:27.0,  0.000000;
        END CONFIGS
        SETUP
                STN_NO  243269635
                STN_ID  "TS1"
                INST_HT 1.493000;
        END SETUP
        SLOPE (TgtNo, TgtID, CfgNo, Hz, Vz, SDist, RefHt, Date, Ppm, ApplType, Flags)
                243269637,      "101",  1,      120.363460,     90.492000,     18.938000,       2.040000,       27-04-2022/06:04:27.0,  0.000000,       107,   00001110;
                243269641,      "101",  1,      55.202560,      90.430360,     18.481000,       2.040000,       27-04-2022/06:09:32.0,  0.000000,       107,   00001110;
                243269644,      "102",  1,      120.452540,     89.142310,     171.600300,      2.040000,       27-04-2022/06:50:25.0,  0.000000,       107,   00001110;
                243269645,      "103",  1,      120.451100,     89.165160,     171.536900,      2.040000,       27-04-2022/06:50:34.0,  0.000000,       107,   00001110;
                243269646,      "104",  1,      118.461000,     89.164160,     171.092400,      2.040000,       27-04-2022/06:53:10.0,  0.000000,       107,   00001110;
                243269647,      "105",  1,      118.460320,     89.185710,     171.000700,      2.040000,       27-04-2022/06:53:18.0,  0.000000,       107,   00001110;
                243269648,      "106",  1,      118.104620,     89.151750,     170.927700,      2.040000,       27-04-2022/06:55:43.0,  0.000000,       107,   00001110;
                243269649,      "107",  1,      118.100880,     89.172920,     170.874100,      2.040000,       27-04-2022/06:55:51.0,  0.000000,       107,   00001110;
                243269650,      "108",  1,      117.164170,     89.165820,     170.663900,      2.040000,       27-04-2022/06:57:13.0,  0.000000,       107,   00001110;
                243269651,      "109",  1,      117.164850,     89.204330,     170.594000,      2.040000,       27-04-2022/06:57:22.0,  0.000000,       107,   00001110;
                243269652,      "110",  1,      115.142690,     89.144760,     169.976300,      2.040000,       27-04-2022/06:58:50.0,  0.000000,       107,   00001110;
                243269653,      "111",  1,      115.140510,     89.174190,     170.029200,      2.040000,       27-04-2022/06:59:00.0,  0.000000,       107,   00001110;
                243269654,      "112",  1,      120.333360,     89.342300,     143.995200,      2.040000,       27-04-2022/07:03:27.0,  0.000000,       107,   00001110;
                243269655,      "113",  1,      120.333060,     89.382460,     143.929200,      2.040000,       27-04-2022/07:03:37.0,  0.000000,       107,   00001110;
                243269656,      "114",  1,      118.475660,     89.334320,     144.258100,      2.040000,       27-04-2022/07:04:00.0,  0.000000,       107,   00001110;
                243269657,      "115",  1,      118.475730,     89.360380,     144.204000,      2.040000,       27-04-2022/07:04:09.0,  0.000000,       107,   00001110;
                243269658,      "116",  1,      117.191790,     89.344240,     144.040300,      2.040000,       27-04-2022/07:04:31.0,  0.000000,       107,   00001110;
                243269659,      "117",  1,      117.193860,     89.372890,     143.980600,      2.040000,       27-04-2022/07:04:42.0,  0.000000,       107,   00001110;
                243269660,      "118",  1,      115.133010,     89.335360,     144.255600,      2.040000,       27-04-2022/07:05:04.0,  0.000000,       107,   00001110;
                243269661,      "119",  1,      115.142080,     89.385200,     144.252100,      2.040000,       27-04-2022/07:05:11.0,  0.000000,       107,   00001110;
                243269662,      "120",  1,      111.473310,     89.345140,     143.414300,      2.040000,       27-04-2022/07:05:50.0,  0.000000,       107,   00001110;
                243269663,      "121",  1,      111.473020,     89.380520,     143.382100,      2.040000,       27-04-2022/07:05:59.0,  0.000000,       107,   00001110;
                243269664,      "122",  1,      120.204760,     90.181040,     121.228600,      2.040000,       27-04-2022/07:10:04.0,  0.000000,       107,   00001110;
                243269665,      "123",  1,      120.204030,     90.212100,     121.203600,      2.040000,       27-04-2022/07:10:15.0,  0.000000,       107,   00001110;
                243269666,      "124",  1,      117.342440,     90.165560,     120.477100,      2.040000,       27-04-2022/07:10:33.0,  0.000000,       107,   00001110;
                243269667,      "125",  1,      117.345260,     90.201470,     120.399200,      2.040000,       27-04-2022/07:10:41.0,  0.000000,       107,   00001110;
                243269668,      "126",  1,      115.455020,     90.150560,     119.626900,      2.040000,       27-04-2022/07:11:01.0,  0.000000,       107,   00001110;
                243269669,      "127",  1,      115.463340,     90.180340,     119.592400,      2.040000,       27-04-2022/07:11:14.0,  0.000000,       107,   00001110;
                243269670,      "128",  1,      113.391730,     90.160910,     120.244800,      2.040000,       27-04-2022/07:11:59.0,  0.000000,       107,   00001110;
                243269671,      "129",  1,      113.393180,     90.192480,     120.241500,      2.040000,       27-04-2022/07:12:10.0,  0.000000,       107,   00001110;
                243269672,      "130",  1,      111.285860,     90.154010,     120.757500,      2.040000,       27-04-2022/07:12:39.0,  0.000000,       107,   00001110;
                243269673,      "131",  1,      111.302990,     90.192720,     120.752600,      2.040000,       27-04-2022/07:12:48.0,  0.000000,       107,   00001110;
                243269674,      "132",  1,      120.170660,     90.270730,     95.355900,       2.040000,       27-04-2022/07:17:00.0,  0.000000,       107,   00001110;
                243269675,      "133",  1,      120.175190,     90.325260,     95.416300,       2.040000,       27-04-2022/07:17:47.0,  0.000000,       107,   00001110;
                243269676,      "134",  1,      116.551510,     90.154590,     94.805900,       2.040000,       27-04-2022/07:19:34.0,  0.000000,       107,   00001110;
                243269677,      "135",  1,      116.541520,     90.230830,     94.771500,       2.040000,       27-04-2022/07:19:43.0,  0.000000,       107,   00001110;
                243269678,      "136",  1,      115.292800,     90.210300,     94.950800,       2.040000,       27-04-2022/07:20:59.0,  0.000000,       107,   00001110;
                243269679,      "137",  1,      115.274040,     90.254250,     94.964300,       2.040000,       27-04-2022/07:21:07.0,  0.000000,       107,   00001110;
                243269680,      "138",  1,      113.473560,     90.135720,     94.648800,       2.040000,       27-04-2022/07:22:43.0,  0.000000,       107,   00001110;
                243269681,      "139",  1,      113.492480,     90.193930,     94.741400,       2.040000,       27-04-2022/07:22:51.0,  0.000000,       107,   00001110;
                243269682,      "140",  1,      109.405730,     90.160840,     95.434900,       2.040000,       27-04-2022/07:24:12.0,  0.000000,       107,   00001110;
                243269683,      "141",  1,      109.384850,     90.240910,     95.373800,       2.040000,       27-04-2022/07:24:23.0,  0.000000,       107,   00001110;
                243269684,      "142",  1,      39.175230,      91.180660,     66.400400,       2.040000,       27-04-2022/08:27:56.0,  0.000000,       107,   00001110;
                243269685,      "143",  1,      39.181150,      91.255940,     66.428800,       2.040000,       27-04-2022/08:28:04.0,  0.000000,       107,   00001110;
                243269686,      "144",  1,      38.042220,      91.151580,     67.319400,       2.040000,       27-04-2022/08:29:26.0,  0.000000,       107,   00001110;
                243269687,      "145",  1,      38.022890,      91.223850,     67.365500,       2.040000,       27-04-2022/08:29:38.0,  0.000000,       107,   00001110;
                243269688,      "146",  1,      33.191120,      91.183220,     71.781900,       2.040000,       27-04-2022/08:31:04.0,  0.000000,       107,   00001110;
                243269689,      "147",  1,      33.204630,      91.270330,     71.781000,       2.040000,       27-04-2022/08:31:14.0,  0.000000,       107,   00001110;
                243269690,      "148",  1,      28.043030,      91.175480,     77.821200,       2.040000,       27-04-2022/08:32:40.0,  0.000000,       107,   00001110;
                243269691,      "149",  1,      28.020930,      91.250660,     77.745700,       2.040000,       27-04-2022/08:32:51.0,  0.000000,       107,   00001110;
                243269692,      "150",  1,      27.031320,      91.124430,     79.617200,       2.040000,       27-04-2022/08:33:51.0,  0.000000,       107,   00001110;
                243269693,      "151",  1,      27.034820,      91.194210,     79.584700,       2.040000,       27-04-2022/08:34:01.0,  0.000000,       107,   00001110;
                243269694,      "152",  1,      37.384840,      90.460540,     96.265300,       2.040000,       27-04-2022/08:36:09.0,  0.000000,       107,   00001110;
                243269695,      "153",  1,      37.381400,      90.505250,     96.153600,       2.040000,       27-04-2022/08:36:18.0,  0.000000,       107,   00001110;
                243269696,      "154",  1,      41.493650,      90.460860,     93.442400,       2.040000,       27-04-2022/08:36:40.0,  0.000000,       107,   00001110;
                243269697,      "155",  1,      41.470350,      90.522150,     93.381200,       2.040000,       27-04-2022/08:36:47.0,  0.000000,       107,   00001110;
                243269698,      "156",  1,      43.292130,      90.464360,     92.388700,       2.040000,       27-04-2022/08:37:11.0,  0.000000,       107,   00001110;
                243269699,      "157",  1,      43.275540,      90.534070,     92.333700,       2.040000,       27-04-2022/08:37:19.0,  0.000000,       107,   00001110;
                243269700,      "158",  1,      50.141940,      90.460450,     88.811500,       2.040000,       27-04-2022/08:37:54.0,  0.000000,       107,   00001110;
                243269701,      "159",  1,      50.141110,      90.524920,     88.785500,       2.040000,       27-04-2022/08:38:04.0,  0.000000,       107,   00001110;
                243269702,      "160",  1,      55.305970,      90.465890,     87.277900,       2.040000,       27-04-2022/08:38:33.0,  0.000000,       107,   00001110;
                243269703,      "161",  1,      55.293220,      90.515320,     87.260300,       2.040000,       27-04-2022/08:38:44.0,  0.000000,       107,   00001110;
                243269704,      "162",  1,      57.230150,      90.214490,     112.445600,      2.040000,       27-04-2022/08:40:15.0,  0.000000,       107,   00001110;
                243269705,      "163",  1,      57.224680,      90.242740,     112.349700,      2.040000,       27-04-2022/08:40:25.0,  0.000000,       107,   00001110;
                243269706,      "164",  1,      53.135830,      90.191400,     113.753300,      2.040000,       27-04-2022/08:40:55.0,  0.000000,       107,   00001110;
                243269707,      "165",  1,      53.133910,      90.220060,     113.718000,      2.040000,       27-04-2022/08:41:08.0,  0.000000,       107,   00001110;
                243269708,      "166",  1,      49.491560,      90.201190,     114.473600,      2.040000,       27-04-2022/08:41:38.0,  0.000000,       107,   00001110;
                243269709,      "167",  1,      49.485790,      90.250820,     114.522000,      2.040000,       27-04-2022/08:41:48.0,  0.000000,       107,   00001110;
                243269710,      "168",  1,      46.461940,      90.294870,     116.053100,      2.040000,       27-04-2022/08:42:19.0,  0.000000,       107,   00001110;
                243269711,      "169",  1,      46.470480,      90.335370,     116.018700,      2.040000,       27-04-2022/08:42:32.0,  0.000000,       107,   00001110;
                243269712,      "170",  1,      44.130920,      90.294150,     118.366500,      2.040000,       27-04-2022/08:42:59.0,  0.000000,       107,   00001110;
                243269713,      "171",  1,      44.115920,      90.332340,     118.352700,      2.040000,       27-04-2022/08:43:10.0,  0.000000,       107,   00001110;
                243269714,      "172",  1,      50.010400,      89.531040,     141.183300,      2.040000,       27-04-2022/08:45:35.0,  0.000000,       107,   00001110;
                243269715,      "173",  1,      50.020570,      89.564910,     141.127300,      2.040000,       27-04-2022/08:45:45.0,  0.000000,       107,   00001110;
                243269716,      "174",  1,      51.042120,      89.515270,     139.773000,      2.040000,       27-04-2022/08:47:46.0,  0.000000,       107,   00001110;
                243269717,      "175",  1,      51.044470,      89.550830,     139.703900,      2.040000,       27-04-2022/08:47:58.0,  0.000000,       107,   00001110;
                243269718,      "176",  1,      54.113940,      89.510450,     137.641200,      2.040000,       27-04-2022/08:49:40.0,  0.000000,       107,   00001110;
                243269719,      "177",  1,      54.085430,      89.541270,     137.564800,      2.040000,       27-04-2022/08:49:50.0,  0.000000,       107,   00001110;
                243269720,      "178",  1,      57.083420,      89.501350,     136.019500,      2.040000,       27-04-2022/08:51:17.0,  0.000000,       107,   00001110;
                243269721,      "179",  1,      57.091770,      89.525770,     135.968700,      2.040000,       27-04-2022/08:51:41.0,  0.000000,       107,   00001110;
