HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "3EP1"
                OPERATOR        "EH"
                CREATION_DATE   03-02-2021/00:05:06.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                276824284,      "172",  398248.134426,  7607194.371138, 882.437760,     "0",    03-02-2021/03:13:28.0   ,       MEAS;
                276824287,      "173",  398248.148536,  7607194.376663, 882.037095,     "0",    03-02-2021/03:14:54.0   ,       MEAS;
                276824290,      "174",  398248.960836,  7607189.917219, 882.374390,     "0",    03-02-2021/03:15:46.0   ,       MEAS;
                276824293,      "175",  398248.942500,  7607189.911113, 882.353084,     "0",    03-02-2021/03:16:17.0   ,       MEAS;
                276824296,      "176",  398248.950921,  7607189.916892, 882.097302,     "0",    03-02-2021/03:16:43.0   ,       MEAS;
                276824299,      "177",  398249.547711,  7607187.387096, 882.379749,     "0",    03-02-2021/03:18:05.0   ,       MEAS;
                276824302,      "178",  398249.594498,  7607187.402897, 882.092393,     "0",    03-02-2021/03:18:27.0   ,       MEAS;
                276824305,      "179",  398249.146695,  7607182.310001, 882.209152,     "0",    03-02-2021/03:21:44.0   ,       MEAS;
                276824308,      "180",  398249.239441,  7607182.314298, 881.906151,     "0",    03-02-2021/03:22:28.0   ,       MEAS;
                276824311,      "181",  398248.581545,  7607178.591599, 882.001865,     "0",    03-02-2021/03:23:04.0   ,       MEAS;
                276824314,      "182",  398248.728218,  7607178.545534, 881.644209,     "0",    03-02-2021/03:24:13.0   ,       MEAS;
                276824317,      "183",  398263.598426,  7607143.964074, 882.109838,     "0",    03-02-2021/03:49:46.0   ,       MEAS;
                276824320,      "184",  398263.608914,  7607143.938508, 881.798755,     "0",    03-02-2021/03:50:07.0   ,       MEAS;
                276824323,      "185",  398264.435702,  7607142.133279, 881.931146,     "0",    03-02-2021/03:50:57.0   ,       MEAS;
                276824326,      "186",  398264.235433,  7607142.066376, 881.672957,     "0",    03-02-2021/03:51:58.0   ,       MEAS;
                276824329,      "187",  398264.351068,  7607139.765616, 881.941626,     "0",    03-02-2021/03:52:48.0   ,       MEAS;
                276824332,      "188",  398264.326729,  7607139.769281, 881.668918,     "0",    03-02-2021/03:53:07.0   ,       MEAS;
                276824335,      "189",  398267.114309,  7607134.510602, 881.970451,     "0",    03-02-2021/03:53:44.0   ,       MEAS;
                276824338,      "190",  398267.150360,  7607134.484771, 881.697336,     "0",    03-02-2021/03:54:12.0   ,       MEAS;
                276824341,      "191",  398269.103856,  7607125.206334, 881.746315,     "0",    03-02-2021/03:54:43.0   ,       MEAS;
                276824344,      "192",  398269.077011,  7607125.164839, 881.408058,     "0",    03-02-2021/03:55:08.0   ,       MEAS;
                276824347,      "193",  398246.913779,  7607120.470236, 879.611348,     "0",    03-02-2021/03:56:20.0   ,       MEAS;
                276824350,      "194",  398245.639040,  7607121.045072, 879.417172,     "0",    03-02-2021/03:57:22.0   ,       MEAS;
                276824353,      "195",  398244.747530,  7607125.318695, 879.664160,     "0",    03-02-2021/03:57:45.0   ,       MEAS;
                276824356,      "196",  398244.754831,  7607125.291189, 879.509367,     "0",    03-02-2021/03:58:07.0   ,       MEAS;
                276824359,      "197",  398243.498738,  7607128.770767, 879.803009,     "0",    03-02-2021/03:58:50.0   ,       MEAS;
                276824362,      "198",  398243.482409,  7607128.779253, 879.576342,     "0",    03-02-2021/03:59:07.0   ,       MEAS;
                276824365,      "199",  398242.787576,  7607131.938833, 879.759947,     "0",    03-02-2021/03:59:26.0   ,       MEAS;
                276824368,      "200",  398242.797051,  7607132.007356, 879.464408,     "0",    03-02-2021/04:00:04.0   ,       MEAS;
                276824371,      "201",  398239.120570,  7607141.825066, 879.948534,     "0",    03-02-2021/04:00:56.0   ,       MEAS;
                276824374,      "202",  398239.090618,  7607141.829573, 879.610975,     "0",    03-02-2021/04:01:14.0   ,       MEAS;
                276824377,      "203",  398220.395506,  7607135.332701, 878.378119,     "0",    03-02-2021/04:02:06.0   ,       MEAS;
                276824380,      "204",  398220.366081,  7607135.301314, 877.951266,     "0",    03-02-2021/04:02:19.0   ,       MEAS;
                276824383,      "205",  398220.004673,  7607127.833110, 878.135419,     "0",    03-02-2021/04:02:57.0   ,       MEAS;
                276824386,      "206",  398220.003203,  7607127.820492, 877.617688,     "0",    03-02-2021/04:03:16.0   ,       MEAS;
                276824389,      "207",  398219.862609,  7607124.541102, 878.036005,     "0",    03-02-2021/04:03:38.0   ,       MEAS;
                276824392,      "208",  398219.811578,  7607124.533793, 877.484674,     "0",    03-02-2021/04:03:57.0   ,       MEAS;
                276824395,      "209",  398219.233748,  7607119.446117, 877.895283,     "0",    03-02-2021/04:04:37.0   ,       MEAS;
                276824398,      "210",  398219.251609,  7607119.448769, 877.598616,     "0",    03-02-2021/04:05:02.0   ,       MEAS;
                276824401,      "211",  398220.108829,  7607116.347752, 877.931078,     "0",    03-02-2021/04:05:26.0   ,       MEAS;
                276824404,      "212",  398220.080412,  7607116.389210, 877.302235,     "0",    03-02-2021/04:05:42.0   ,       MEAS;
                276824407,      "213",  398193.586709,  7607115.398496, 876.635057,     "0",    03-02-2021/04:07:01.0   ,       MEAS;
                276824410,      "214",  398193.449223,  7607115.384915, 876.082234,     "0",    03-02-2021/04:07:22.0   ,       MEAS;
                276824413,      "215",  398192.347958,  7607118.823498, 876.672895,     "0",    03-02-2021/04:07:58.0   ,       MEAS;
                276824416,      "216",  398192.507566,  7607119.835894, 876.053598,     "0",    03-02-2021/04:08:58.0   ,       MEAS;
                276824419,      "217",  398192.506660,  7607122.253838, 876.498632,     "0",    03-02-2021/04:09:24.0   ,       MEAS;
                276824422,      "218",  398192.521581,  7607122.249305, 876.097586,     "0",    03-02-2021/04:09:44.0   ,       MEAS;
                276824425,      "219",  398191.738773,  7607124.665733, 876.486872,     "0",    03-02-2021/04:10:04.0   ,       MEAS;
                276824428,      "220",  398191.736793,  7607124.668150, 876.105484,     "0",    03-02-2021/04:10:18.0   ,       MEAS;
                276824431,      "221",  398191.206401,  7607130.577227, 876.679389,     "0",    03-02-2021/04:10:41.0   ,       MEAS;
                276824434,      "222",  398190.898883,  7607130.762133, 876.499384,     "0",    03-02-2021/04:11:07.0   ,       MEAS;
                276824437,      "223",  398144.312870,  7607119.295439, 876.334871,     "0",    03-02-2021/04:13:43.0   ,       MEAS;
                276824068,      "101",  398179.000000,  7607139.000000, 881.000000,     "",     03-02-2021/00:25:00.0   ,       FIX;
                276824067,      "TS2",  398176.000000,  7607161.000000, 876.000000,     "",     03-02-2021/00:11:21.0   ,       FIX;
                THEMINFO (PointNo, PointID, Attribute, Value)
                        276824074,      "102",  "Info 1",       "";
                        276824074,      "102",  "Info 2",       "";
                        276824074,      "102",  "Info 3",       "";
                        276824074,      "102",  "Info 4",       "";
                        276824074,      "102",  "Info 5",       "";
                        276824074,      "102",  "Info 6",       "";
                        276824074,      "102",  "Info 7",       "";
                        276824074,      "102",  "Info 8",       "";
                        276824077,      "103",  "Info 1",       "";
                        276824077,      "103",  "Info 2",       "";
                        276824077,      "103",  "Info 3",       "";
                        276824077,      "103",  "Info 4",       "";
                        276824077,      "103",  "Info 5",       "";
                        276824077,      "103",  "Info 6",       "";
                        276824077,      "103",  "Info 7",       "";
                        276824077,      "103",  "Info 8",       "";
                        276824080,      "104",  "Info 1",       "";
                        276824080,      "104",  "Info 2",       "";
                        276824080,      "104",  "Info 3",       "";
                        276824080,      "104",  "Info 4",       "";
                        276824080,      "104",  "Info 5",       "";
                        276824080,      "104",  "Info 6",       "";
                        276824080,      "104",  "Info 7",       "";
                        276824080,      "104",  "Info 8",       "";
                        276824083,      "105",  "Info 1",       "";
                        276824083,      "105",  "Info 2",       "";
                        276824083,      "105",  "Info 3",       "";
                        276824083,      "105",  "Info 4",       "";
                        276824083,      "105",  "Info 5",       "";
                        276824083,      "105",  "Info 6",       "";
                        276824083,      "105",  "Info 7",       "";
                        276824083,      "105",  "Info 8",       "";
                        276824086,      "106",  "Info 1",       "";
                        276824086,      "106",  "Info 2",       "";
                        276824086,      "106",  "Info 3",       "";
                        276824086,      "106",  "Info 4",       "";
                        276824086,      "106",  "Info 5",       "";
                        276824086,      "106",  "Info 6",       "";
                        276824086,      "106",  "Info 7",       "";
                        276824086,      "106",  "Info 8",       "";
                        276824089,      "107",  "Info 1",       "";
                        276824089,      "107",  "Info 2",       "";
                        276824089,      "107",  "Info 3",       "";
                        276824089,      "107",  "Info 4",       "";
                        276824089,      "107",  "Info 5",       "";
                        276824089,      "107",  "Info 6",       "";
                        276824089,      "107",  "Info 7",       "";
                        276824089,      "107",  "Info 8",       "";
                        276824092,      "108",  "Info 1",       "";
                        276824092,      "108",  "Info 2",       "";
                        276824092,      "108",  "Info 3",       "";
                        276824092,      "108",  "Info 4",       "";
                        276824092,      "108",  "Info 5",       "";
                        276824092,      "108",  "Info 6",       "";
                        276824092,      "108",  "Info 7",       "";
                        276824092,      "108",  "Info 8",       "";
                        276824095,      "109",  "Info 1",       "";
                        276824095,      "109",  "Info 2",       "";
                        276824095,      "109",  "Info 3",       "";
                        276824095,      "109",  "Info 4",       "";
                        276824095,      "109",  "Info 5",       "";
                        276824095,      "109",  "Info 6",       "";
                        276824095,      "109",  "Info 7",       "";
                        276824095,      "109",  "Info 8",       "";
                        276824098,      "110",  "Info 1",       "";
                        276824098,      "110",  "Info 2",       "";
                        276824098,      "110",  "Info 3",       "";
                        276824098,      "110",  "Info 4",       "";
                        276824098,      "110",  "Info 5",       "";
                        276824098,      "110",  "Info 6",       "";
                        276824098,      "110",  "Info 7",       "";
                        276824098,      "110",  "Info 8",       "";
                        276824101,      "111",  "Info 1",       "";
                        276824101,      "111",  "Info 2",       "";
                        276824101,      "111",  "Info 3",       "";
                        276824101,      "111",  "Info 4",       "";
                        276824101,      "111",  "Info 5",       "";
                        276824101,      "111",  "Info 6",       "";
                        276824101,      "111",  "Info 7",       "";
                        276824101,      "111",  "Info 8",       "";
                        276824104,      "112",  "Info 1",       "";
                        276824104,      "112",  "Info 2",       "";
                        276824104,      "112",  "Info 3",       "";
                        276824104,      "112",  "Info 4",       "";
                        276824104,      "112",  "Info 5",       "";
                        276824104,      "112",  "Info 6",       "";
                        276824104,      "112",  "Info 7",       "";
                        276824104,      "112",  "Info 8",       "";
                        276824107,      "113",  "Info 1",       "";
                        276824107,      "113",  "Info 2",       "";
                        276824107,      "113",  "Info 3",       "";
                        276824107,      "113",  "Info 4",       "";
                        276824107,      "113",  "Info 5",       "";
                        276824107,      "113",  "Info 6",       "";
                        276824107,      "113",  "Info 7",       "";
                        276824107,      "113",  "Info 8",       "";
                        276824110,      "114",  "Info 1",       "";
                        276824110,      "114",  "Info 2",       "";
                        276824110,      "114",  "Info 3",       "";
                        276824110,      "114",  "Info 4",       "";
                        276824110,      "114",  "Info 5",       "";
                        276824110,      "114",  "Info 6",       "";
                        276824110,      "114",  "Info 7",       "";
                        276824110,      "114",  "Info 8",       "";
                        276824113,      "115",  "Info 1",       "";
                        276824113,      "115",  "Info 2",       "";
                        276824113,      "115",  "Info 3",       "";
                        276824113,      "115",  "Info 4",       "";
                        276824113,      "115",  "Info 5",       "";
                        276824113,      "115",  "Info 6",       "";
                        276824113,      "115",  "Info 7",       "";
                        276824113,      "115",  "Info 8",       "";
                        276824116,      "116",  "Info 1",       "";
                        276824116,      "116",  "Info 2",       "";
                        276824116,      "116",  "Info 3",       "";
                        276824116,      "116",  "Info 4",       "";
                        276824116,      "116",  "Info 5",       "";
                        276824116,      "116",  "Info 6",       "";
                        276824116,      "116",  "Info 7",       "";
                        276824116,      "116",  "Info 8",       "";
                        276824119,      "117",  "Info 1",       "";
                        276824119,      "117",  "Info 2",       "";
                        276824119,      "117",  "Info 3",       "";
                        276824119,      "117",  "Info 4",       "";
                        276824119,      "117",  "Info 5",       "";
                        276824119,      "117",  "Info 6",       "";
                        276824119,      "117",  "Info 7",       "";
                        276824119,      "117",  "Info 8",       "";
                        276824122,      "118",  "Info 1",       "";
                        276824122,      "118",  "Info 2",       "";
                        276824122,      "118",  "Info 3",       "";
                        276824122,      "118",  "Info 4",       "";
                        276824122,      "118",  "Info 5",       "";
                        276824122,      "118",  "Info 6",       "";
                        276824122,      "118",  "Info 7",       "";
                        276824122,      "118",  "Info 8",       "";
                        276824125,      "119",  "Info 1",       "";
                        276824125,      "119",  "Info 2",       "";
                        276824125,      "119",  "Info 3",       "";
                        276824125,      "119",  "Info 4",       "";
                        276824125,      "119",  "Info 5",       "";
                        276824125,      "119",  "Info 6",       "";
                        276824125,      "119",  "Info 7",       "";
                        276824125,      "119",  "Info 8",       "";
                        276824128,      "120",  "Info 1",       "";
                        276824128,      "120",  "Info 2",       "";
                        276824128,      "120",  "Info 3",       "";
                        276824128,      "120",  "Info 4",       "";
                        276824128,      "120",  "Info 5",       "";
                        276824128,      "120",  "Info 6",       "";
                        276824128,      "120",  "Info 7",       "";
                        276824128,      "120",  "Info 8",       "";
                        276824131,      "121",  "Info 1",       "";
                        276824131,      "121",  "Info 2",       "";
                        276824131,      "121",  "Info 3",       "";
                        276824131,      "121",  "Info 4",       "";
                        276824131,      "121",  "Info 5",       "";
                        276824131,      "121",  "Info 6",       "";
                        276824131,      "121",  "Info 7",       "";
                        276824131,      "121",  "Info 8",       "";
                        276824134,      "122",  "Info 1",       "";
